code,chushicaifu,gongzuonengli,jiankangtouzi,caichanbaoxian,jiedaijihui,touzi,fengxiantouzi,fumianchongji,maicaipiao,shengbing,shiye,biao
v3tqtmd8,1,2,1,1,0,1,1,0,0,1,0,6
qyyocas4,0,1,0,0,0,0,0,1,1,0,0,6
ttjy4cwz,0,1,0,0,0,0,0,0,0,0,0,6
fxz8rqvu,0,2,0,0,0,0,0,2,0,1,0,6
czeeddwe,1,2,1,1,0,1,1,0,0,1,0,6
f6t1qroy,0,2,0,0,0,0,0,2,0,0,0,6
przvq4kq,0,1,0,0,0,0,0,0,0,0,0,6
g91ye1x3,0,2,0,0,0,0,0,2,0,1,0,6
sca5toky,1,2,1,1,1,1,1,0,0,1,0,6
1pxzy631,0,1,1,1,1,1,1,0,0,0,0,6
v74p7xt0,1,1,1,1,1,1,1,0,0,0,0,6
i3ugntg2,0,1,0,0,0,0,0,0,0,0,0,6
lmp9ngf4,1,2,1,1,1,1,1,0,0,2,0,6
8takecva,1,2,1,1,0,1,1,0,0,0,0,6
zzpnlqei,1,2,1,1,0,1,1,0,0,1,0,6
bdec0ba1,0,2,0,0,0,0,0,0,0,1,0,6
rfnis2ed,1,2,1,1,1,1,1,0,0,1,0,6
u0fm0adl,1,2,1,1,0,1,1,0,0,1,0,6
4uuf90e3,0,2,0,0,0,0,0,1,0,0,0,6
yofqpucq,1,0,1,1,0,1,1,0,1,0,1,6
nn97tpch,1,2,1,1,1,1,1,0,0,2,0,6
8tid5gfd,1,2,1,1,1,1,1,0,0,0,0,6
pva278uh,1,2,1,1,1,1,1,0,0,1,0,6
w3icbwph,0,0,0,0,0,0,0,0,1,1,0,6
1bfi45o2,1,2,1,1,1,0,1,0,1,3,0,6
itjzqni7,0,2,0,0,0,0,0,0,1,2,0,6
nn97tpch,1,2,1,1,1,1,1,0,0,1,0,7
xe3765ql,1,2,2,1,1,1,1,0,0,0,0,7
unioj1gy,0,0,0,0,0,0,0,3,0,3,1,7
drsd3gfr,0,0,0,0,0,0,0,2,0,3,1,7
4hjk8ew7,0,0,0,0,0,0,0,2,0,2,1,7
0tv4w4i5,1,0,1,1,0,1,1,0,0,1,1,7
26qqxpjj,1,2,1,1,1,1,1,0,0,3,0,7
1v3nqxwb,0,0,0,0,0,0,0,1,0,3,0,7
rv0au94i,1,2,1,1,0,1,1,0,0,1,0,7
xp91b3qj,1,0,0,0,0,0,0,1,0,1,1,7
d5t88opp,1,0,0,0,0,0,0,3,0,1,1,7
z873r4vo,0,0,0,0,0,0,0,2,0,1,1,7
z668vjdm,0,0,0,0,0,0,0,2,0,1,1,7
zyy7lwna,0,0,0,0,0,0,0,2,0,1,1,7
t30mf55p,0,0,0,0,0,0,0,0,0,1,1,7
kxq00qk5,0,2,0,1,0,0,1,0,0,3,0,7
m0rj3925,0,0,0,0,0,0,0,0,0,2,1,7
kpo7dpw7,1,2,2,1,1,1,1,0,0,3,0,7
4alcifnr,1,0,0,1,0,1,1,0,0,1,1,7
otvnb5te,0,0,0,0,0,0,0,2,0,3,0,7
z2rsp6um,0,1,0,0,0,0,0,2,0,3,0,7
gn1bxo37,0,0,0,0,0,0,0,0,0,3,0,7
oiwrp35s,0,1,0,0,0,0,0,1,0,3,0,7
uefnt3zt,0,0,0,0,0,0,0,2,0,2,0,7
wak4ycex,0,0,0,0,0,0,0,2,0,1,1,7
ttjy4cwz,0,1,0,0,0,0,0,1,0,3,0,7
3o1v9r1m,0,0,0,0,0,0,0,0,0,1,1,7
51cbn7o1,0,0,0,0,0,0,0,2,0,1,1,7
11e94pe7,0,0,0,0,0,0,0,3,0,1,1,7
tzn75yhk,0,0,0,0,0,0,0,1,0,1,1,7
1bfi45o2,1,1,1,1,0,1,1,0,0,2,0,7
m9hu5tku,1,1,1,1,0,1,1,0,0,3,0,7
387fhffi,1,0,1,1,0,1,1,0,0,1,1,7
0ff2742h,0,1,0,0,0,0,0,0,0,3,0,7
9jhn3kb4,0,1,0,0,0,0,0,2,0,2,0,7
8fqgkizh,1,2,1,1,1,1,1,0,0,3,0,7
1pxzy631,1,1,1,1,1,1,1,0,0,1,0,7
v5p7lv20,1,2,2,1,1,1,1,0,0,0,0,7
vedi2q2d,0,2,0,0,0,0,0,0,0,3,0,7
410e0tw2,0,1,0,0,0,0,0,2,0,2,0,7
6xnpwopr,0,0,0,0,0,0,0,2,0,2,0,7
bysqs2ac,0,0,0,0,0,0,0,3,0,1,0,7
x6cv314a,0,1,0,0,0,0,0,1,0,3,0,7
6gir6eim,0,1,0,0,0,0,0,1,0,3,0,7
1o1f1gpp,0,0,0,0,0,0,0,1,0,1,1,7
zuqpu1wo,0,0,0,0,0,0,0,2,0,2,0,7
jj2wn94h,1,0,1,1,0,1,1,0,0,0,1,7
hb9e1b5f,0,0,0,0,0,0,0,3,0,2,0,7
2dxnce3p,1,2,2,1,0,1,1,0,0,1,0,7
czeeddwe,1,0,1,1,1,1,1,0,0,1,1,7
mykpue2n,1,1,2,1,1,1,1,0,0,3,0,7
0005b37f,0,0,0,0,0,0,0,1,0,2,0,7
3di9vioo,1,1,1,1,0,1,1,0,0,3,0,7
apblb506,1,0,1,1,0,1,0,0,0,1,1,7
9t4dpmrw,0,1,0,0,0,0,0,1,0,3,0,7
tg2aszys,0,0,0,0,0,0,0,3,0,2,0,7
48l4ehb6,0,0,0,0,0,0,0,1,0,1,0,7
h7b871s6,1,2,1,1,1,1,1,0,0,1,0,7
keqepf0m,1,2,1,1,1,1,1,0,0,0,0,7
xluifzfl,0,0,0,0,0,0,0,0,0,2,0,7
4uuf90e3,1,2,1,1,1,1,1,0,0,2,0,7
jj25twuw,0,0,0,0,0,0,0,1,0,0,1,7
ag8yu9h7,0,0,0,0,0,0,0,1,0,1,1,7
037gym6i,0,1,0,0,0,0,0,3,0,2,0,7
qslltb0b,1,2,1,1,1,1,1,0,0,3,0,7
7dv78fh8,0,0,0,0,0,0,0,0,0,2,0,7
qyyocas4,0,0,0,0,0,0,0,2,0,1,0,7
t7uhl32a,0,0,0,0,0,0,0,0,0,0,1,7
79qn2mgn,0,1,0,0,0,0,0,1,0,3,0,7
6ac48e1h,0,0,0,0,0,0,0,3,0,1,0,7
ufku1mka,1,0,0,0,0,0,0,0,0,0,1,7
9iua8wlt,0,0,0,0,0,0,0,1,0,0,1,7
c1h7bw1a,0,1,0,0,0,0,0,1,0,2,0,7
nq2n4d1a,0,1,1,0,0,0,0,0,0,2,0,7
c3206739,0,0,0,0,0,0,0,1,0,1,0,7
ytgj1t65,1,2,1,1,0,1,0,0,0,1,0,7
i3wgnab9,0,1,0,0,0,0,0,3,0,2,0,7
hk4udpqv,0,1,0,0,0,0,0,0,0,2,0,7
w3icbwph,1,0,1,1,0,1,1,0,0,3,0,7
fh8ly4jj,0,0,0,0,0,0,0,2,0,2,0,7
dqtauj4v,1,2,1,1,1,1,1,0,0,1,0,7
ody1m92z,0,1,0,0,0,0,0,0,0,2,0,7
tl39jvsk,1,2,1,1,0,1,1,0,0,0,0,7
8yww2xfk,0,1,0,0,0,0,0,3,0,1,0,7
q5n6k41z,0,2,0,0,0,0,0,3,0,2,0,7
n26lbqa5,0,0,0,0,0,0,0,0,0,0,0,7
t9m6tgki,0,0,0,0,0,0,0,1,0,1,0,7
kibuds7n,0,0,0,0,0,0,0,1,0,1,0,7
tgyt0okw,0,1,0,0,0,0,0,2,0,1,0,7
awima2e6,0,1,0,0,0,0,0,2,0,1,0,7
9cikjguk,0,1,0,0,0,0,0,3,0,1,0,7
u0fm0adl,1,0,1,1,1,1,1,0,0,1,1,7
8uqq7nj7,0,1,0,0,0,0,0,2,0,1,0,7
ds12f176,0,0,0,0,0,0,0,1,0,1,0,7
4qo41x6y,0,1,0,0,0,0,0,2,0,1,0,7
2be0jkh2,0,0,0,0,0,0,0,2,0,1,0,7
8nmazok9,0,1,0,0,0,0,0,0,0,2,0,7
0j3nkqts,1,1,1,1,1,1,1,0,0,2,0,7
2ygzmnz9,0,0,0,0,0,0,0,0,0,1,0,7
yl8zd4ee,0,1,0,0,0,0,0,1,0,1,0,7
kudii6oy,0,2,0,0,0,0,0,0,0,3,0,7
yaiqosbx,1,1,1,1,0,1,1,0,0,2,0,7
przvq4kq,1,0,1,1,0,1,0,0,0,2,0,7
xcoc0hf4,0,0,0,0,0,0,0,3,0,1,0,7
x6zxi4xg,0,1,0,0,0,0,0,2,0,1,0,7
mzj836b0,0,0,0,0,0,0,0,1,0,2,0,7
96b2y1fq,0,0,0,0,0,0,0,3,0,1,0,7
lcruc2lq,1,2,1,1,1,1,1,0,0,1,0,7
yofqpucq,1,2,1,1,1,1,1,0,0,3,0,7
zca7zxyf,0,1,0,0,0,0,0,0,0,2,0,7
odyzp5vx,0,1,0,0,0,0,0,1,0,1,0,7
8a4otv31,0,0,0,0,0,0,0,3,0,0,0,7
jwxxxv7d,0,1,0,0,0,0,0,0,0,2,0,7
my8o7lk6,0,0,0,0,0,0,0,0,0,1,0,7
uvakwdur,0,0,0,0,0,0,0,0,0,1,0,7
o73qrv2n,0,2,0,0,0,0,0,1,0,2,0,7
3j49d97z,0,1,0,0,0,0,0,2,0,2,0,7
8tid5gfd,1,2,1,1,1,1,1,0,0,0,0,7
5kipyxnx,0,0,0,0,0,0,0,1,0,0,1,7
p7c86bd0,0,0,0,0,0,0,0,0,0,0,1,7
edydbr11,0,1,0,0,0,0,0,1,0,1,0,7
519slsew,0,0,0,0,0,0,0,2,0,1,0,7
kgm6ppuo,1,0,0,1,1,1,1,0,0,1,0,7
e4uy9bw2,0,1,0,0,0,0,0,3,0,1,0,7
qrj0woux,0,0,0,0,0,0,0,3,0,1,0,7
dxl7j2a8,0,1,0,0,0,0,0,2,0,1,0,7
l3hb9yeg,0,2,0,0,0,0,0,2,0,2,0,7
wc6s9dsl,1,1,1,1,1,1,1,0,0,2,0,7
i6gy2wgj,0,0,0,0,0,0,0,1,0,0,0,7
jyf560kk,0,1,0,0,0,0,0,1,0,1,0,7
8cyh64c7,0,1,0,0,0,0,0,0,0,2,0,7
3c7rd5ya,1,2,2,1,1,1,1,0,0,1,0,7
i3ugntg2,0,1,0,0,0,0,0,1,0,1,0,7
hq6lddx8,1,1,2,1,1,1,1,0,0,2,0,7
n1yognqv,0,0,0,0,0,0,0,1,0,1,0,7
jicuopmz,0,2,0,0,0,0,0,3,0,1,0,7
ot3r1xw1,0,1,0,0,0,0,0,3,0,0,0,7
j1e40ha7,0,0,0,0,0,0,0,2,0,0,0,7
1yc3rs1q,0,1,0,0,0,0,0,2,0,0,0,7
uabw3inx,0,0,0,0,0,0,0,1,0,1,0,7
g7uoijja,0,0,0,0,0,0,0,3,0,1,0,7
t5fns0sq,0,1,0,0,0,0,0,1,0,1,0,7
0h6a0xq8,0,1,0,0,0,0,0,1,0,1,0,7
bieu6mpr,1,0,1,1,0,1,1,0,0,1,0,7
v6of81mc,0,1,0,0,0,0,0,0,0,1,0,7
d67hp72e,0,1,0,0,0,0,0,0,0,2,0,7
1qzlh5mu,0,1,0,0,0,0,0,1,0,1,0,7
b0je0mwr,0,0,0,0,0,0,0,2,0,1,0,7
mvvdc51v,1,2,2,1,1,1,1,0,0,1,0,7
kd4ugm89,0,2,0,0,0,0,0,2,0,1,0,7
h3fu78yg,0,1,0,0,0,0,0,0,0,1,0,7
itjzqni7,0,1,0,0,0,0,0,2,0,1,0,7
cn2055xk,0,0,0,0,0,0,0,2,0,1,0,7
o6m81rh2,0,0,0,0,0,0,0,2,0,0,0,7
3vpcaply,0,0,0,0,0,0,0,1,0,1,0,7
5s59rl9r,1,2,2,1,1,1,1,0,0,1,0,7
z4v1vnsp,1,2,1,1,1,1,1,0,0,0,0,7
w9vla1hv,0,2,0,0,0,0,0,2,0,1,0,7
qdpt3asx,0,2,0,0,0,0,0,3,0,1,0,7
0mrw3gqi,1,0,1,1,1,1,1,0,0,0,0,7
fxz8rqvu,1,1,1,1,1,1,1,0,0,1,0,7
0nu0s221,0,0,0,0,0,0,0,3,0,0,0,7
vnykm72k,0,0,0,0,0,0,0,2,0,0,0,7
biqw1l36,0,1,0,0,0,0,0,0,0,1,0,7
gowws5qf,0,2,0,0,0,0,0,3,0,1,0,7
gfrptkuf,1,1,2,1,0,1,1,0,0,1,0,7
26ovv9nz,1,2,2,1,1,1,1,0,0,0,0,7
5ts6tpzo,0,2,0,0,0,0,0,1,0,1,0,7
k1bp6zpx,1,2,1,1,0,1,0,0,0,2,0,7
x6n7t8hs,1,2,2,1,0,1,1,0,0,1,0,7
n580gnmu,1,2,1,1,1,1,1,0,0,1,0,7
g91ye1x3,1,2,1,1,0,1,1,0,0,3,0,7
3mrhtpe3,0,1,0,0,0,0,0,2,0,0,0,7
gxr64i8r,0,1,0,0,0,0,0,2,0,1,0,7
i6lqx8ts,0,0,0,0,0,0,0,0,0,1,0,7
0k6r6bgl,0,2,0,0,0,0,0,2,0,1,0,7
jbfzncen,0,2,0,0,0,0,0,1,0,1,0,7
sca5toky,1,2,1,1,1,1,1,0,0,1,0,7
y5lufa6m,1,1,1,1,1,1,1,0,0,0,0,7
11qpbunz,0,0,0,0,0,0,0,0,0,0,0,7
nxc2bm09,0,1,0,0,0,0,0,1,0,1,0,7
awof1evv,0,1,0,0,0,0,0,1,0,0,0,7
nxlvuopa,1,1,1,1,1,1,1,0,0,0,0,7
iuanzkch,1,2,1,1,1,1,1,0,0,2,0,7
idw6uw5h,0,0,0,0,0,0,0,0,0,1,0,7
bptmjh3d,1,1,1,1,0,1,1,0,0,1,0,7
3zjizqly,0,2,0,0,0,0,0,1,0,2,0,7
s1ftoyto,0,2,0,0,0,0,0,0,0,1,0,7
lrqw3xla,0,1,0,0,0,0,0,1,0,1,0,7
57n9cs6z,1,1,1,1,0,1,1,0,0,1,0,7
sqajrww1,0,1,0,0,0,0,0,0,0,1,0,7
l50to787,1,2,1,1,0,1,1,0,0,1,0,7
7voc4ywi,0,2,0,0,0,0,0,0,0,2,0,7
sqfmjhqp,0,1,0,0,0,0,0,1,0,1,0,7
0xxgoaz8,0,1,0,0,0,0,0,1,0,0,0,7
5cs0wmvl,0,0,0,0,0,0,0,0,0,1,0,7
k93onftx,1,1,2,1,1,1,1,0,0,0,0,7
p1dzzr2s,1,1,2,1,1,1,1,0,0,1,0,7
szjrd90v,0,2,0,0,0,0,0,0,0,1,0,7
lgomy8eq,1,1,1,1,0,1,1,0,0,1,0,7
lqy09jik,1,1,1,1,1,1,1,0,0,1,0,7
c7k2ws0c,0,1,1,1,0,1,1,0,0,1,0,7
4de7ayta,1,2,1,1,1,1,1,0,0,1,0,7
mh3nw2gr,1,2,1,1,1,1,1,0,0,1,0,7
92ybpwat,0,0,0,0,0,0,0,3,0,0,0,7
hf30noug,0,2,0,0,0,0,0,2,0,1,0,7
g84r969y,0,0,0,0,0,0,0,0,0,0,0,7
ktiz1h1g,0,1,0,0,0,0,0,1,0,0,0,7
cdxl50hf,1,2,1,1,0,1,1,0,0,1,0,7
0g7sv439,0,1,0,0,0,0,0,1,0,1,0,7
9i73mzxn,0,2,0,0,0,0,0,0,0,1,0,7
cfdf5lmg,0,2,0,0,0,0,0,1,0,1,0,7
fpeptlxo,0,2,0,0,0,0,0,1,0,1,0,7
hogk0jl9,0,1,0,0,0,0,0,1,0,0,0,7
8886ungo,1,2,1,1,0,1,1,0,0,1,0,7
s9ck61wv,0,1,0,0,0,0,0,0,0,1,0,7
5kkr5060,0,1,0,0,0,0,0,0,0,1,0,7
lxt7o6sm,1,2,1,1,0,1,0,0,0,1,0,7
7u0jmbd5,0,1,0,0,0,0,0,0,0,1,0,7
kesgwead,0,2,0,0,0,0,0,1,0,1,0,7
dot3hb5e,0,2,0,0,0,0,0,0,0,1,0,7
hhrookd2,0,1,0,0,0,0,0,0,0,1,0,7
dz4i0852,0,0,0,0,0,0,0,1,0,0,0,7
4wv5tk4v,1,1,1,1,0,1,1,0,0,0,0,7
9t5yap6j,1,2,1,1,0,1,1,0,0,2,0,7
nbmjj5a1,1,2,1,1,0,1,1,0,0,2,0,7
1gpsk1od,0,1,1,1,1,1,1,0,0,0,0,7
d6harnae,0,1,0,0,0,0,0,1,0,0,0,7
42bbeqpm,0,1,0,0,0,0,0,1,0,1,0,7
zm1faos5,0,2,0,0,0,0,0,3,0,1,0,7
nil7z8nt,0,1,0,0,0,0,0,0,0,0,0,7
9pofl3q7,0,0,0,0,0,0,0,1,0,0,0,7
5ie1bpu4,0,2,0,0,0,0,0,0,0,2,0,7
68araqh7,0,2,0,0,0,0,0,0,0,1,0,7
o7pqerl1,0,2,0,0,0,0,0,2,0,1,0,7
v3tqtmd8,1,2,1,1,0,1,1,0,0,0,0,7
idr031u6,1,2,2,1,0,1,1,0,0,2,0,7
4c16txm9,0,1,0,0,0,0,0,0,0,0,0,7
y7ezhr8w,0,2,0,0,0,0,0,0,0,1,0,7
0x4d1g7c,0,2,0,0,0,0,0,1,0,1,0,7
y0q2jnsm,0,1,0,0,0,0,0,0,0,1,0,7
8g2iaxf0,0,1,0,0,0,0,0,1,0,0,0,7
8b7ikkdg,1,1,1,1,1,1,1,0,0,0,0,7
ssewy7zs,1,2,1,1,0,1,1,0,0,0,0,7
jbz1y5sl,1,2,1,1,0,1,1,0,0,1,0,7
pdtmhm69,1,2,1,1,0,1,1,0,0,1,0,7
a60k5i9w,0,2,0,0,0,0,0,0,0,1,0,7
4qopg1ub,0,2,0,0,0,0,0,1,0,0,0,7
7vz4x7mn,0,2,1,1,0,0,1,0,0,2,0,7
plvgf0eg,0,1,0,0,0,0,0,0,0,1,0,7
6e0ikkw9,1,2,1,1,0,1,1,0,0,1,0,7
j4rjykeb,0,1,0,0,0,0,0,0,0,1,0,7
hdp578ga,0,2,0,0,0,0,0,0,0,1,0,7
5zc86wny,1,2,1,1,0,1,1,0,0,1,0,7
8takecva,1,2,1,1,0,1,1,0,0,1,0,7
qctopukw,0,2,1,1,1,1,1,0,0,1,0,7
0jkf3488,0,1,0,0,0,0,0,3,0,0,0,7
rjsd3agm,0,1,0,0,0,0,0,3,0,0,0,7
pr11yrv8,0,1,0,0,0,0,0,1,0,0,0,7
jwexfmub,1,1,1,1,1,1,1,0,0,1,0,7
v74p7xt0,1,1,1,1,0,1,1,0,0,3,0,7
n9hxv5lk,0,1,0,0,0,0,0,0,0,0,0,7
mdt16lqz,1,2,1,1,0,1,1,0,0,2,0,7
n7vpemz2,1,2,1,1,1,1,1,0,0,0,0,7
v26mzb6c,0,1,0,0,0,0,0,2,0,0,0,7
074xligf,1,1,1,1,0,1,0,0,0,1,0,7
dnwj15ee,0,2,0,0,0,0,0,0,0,1,0,7
hksrzrsd,1,2,1,1,0,1,1,0,0,1,0,7
g990zma5,0,1,0,1,0,1,1,0,0,0,0,7
rfnis2ed,1,2,1,1,0,1,1,0,0,1,0,7
d39a3neo,0,2,0,0,0,0,0,1,0,0,0,7
3rqszw2y,0,2,1,1,0,1,1,0,0,2,0,7
h78j7j8m,1,2,1,1,1,1,0,0,0,0,0,7
luq8s82b,0,0,0,1,1,1,1,0,0,0,0,7
8s1edw15,0,2,0,0,0,0,0,1,0,0,0,7
s270rho2,1,2,1,1,0,1,1,0,0,1,0,7
vywegvat,0,2,0,0,0,0,0,1,0,0,0,7
bdec0ba1,0,2,1,1,0,1,0,0,0,2,0,7
g004gng8,0,1,0,0,0,0,0,0,0,0,0,7
1gblxsq7,1,2,1,1,0,1,1,0,0,0,0,7
kn4swjew,0,1,0,0,0,0,0,1,0,0,0,7
z0rxrnnq,1,2,1,1,1,1,1,0,0,0,0,7
7rmwik5s,0,1,1,1,1,1,1,0,0,0,0,7
6l4hmpzv,0,2,0,0,0,0,0,1,0,0,0,7
1csmmf08,0,1,0,0,0,0,0,1,0,0,0,7
iuy2mq1n,1,2,1,1,0,1,1,0,0,1,0,7
scbb77jn,1,2,1,1,0,1,1,0,0,1,0,7
cclaxe7w,1,2,2,1,1,1,1,0,0,0,0,7
m3vk4d40,1,2,1,1,0,1,1,0,0,0,0,7
njz0vu08,1,1,0,1,0,1,1,0,0,0,0,7
u1m4seev,1,2,1,1,0,1,1,0,0,0,0,7
f6t1qroy,0,2,1,1,1,1,1,0,0,1,0,7
1eydd0jj,1,2,1,1,0,1,1,0,0,0,0,7
0cpchq58,0,2,0,0,0,0,0,2,0,0,0,7
bi13mblu,1,2,1,1,0,1,1,0,0,0,0,7
fkw475f4,0,2,0,0,0,0,0,0,0,0,0,7
7qaw85j9,1,2,2,1,0,1,1,0,0,0,0,7
xxrcf92l,1,2,1,1,0,1,1,0,0,1,0,7
tkz7zh9u,0,2,0,0,0,0,0,0,0,0,0,7
1yemb6kz,1,2,1,1,0,1,1,0,0,0,0,7
zzpnlqei,1,2,1,1,0,1,1,0,0,0,0,7
ubop1qmx,1,0,1,1,0,1,1,0,1,0,1,7
lmp9ngf4,1,2,1,1,1,1,1,0,0,1,0,7
pva278uh,1,2,1,1,0,1,1,0,0,3,0,7
pva278uh,1,2,1,1,0,1,1,0,0,1,0,8
dqtauj4v,1,2,1,1,1,1,1,0,0,3,0,8
26qqxpjj,1,0,1,1,0,1,1,0,0,1,1,8
nn97tpch,1,2,1,1,0,1,1,0,0,2,0,8
8tid5gfd,1,2,1,1,1,1,1,0,0,2,0,8
2dxnce3p,1,2,2,1,0,1,1,0,0,1,0,8
57n9cs6z,1,0,0,0,0,0,0,2,0,3,1,8
idr031u6,1,0,2,1,0,1,1,0,0,2,1,8
keqepf0m,1,2,1,1,1,1,1,0,0,1,0,8
g004gng8,0,0,0,0,0,0,0,1,0,2,1,8
i3ugntg2,0,0,0,0,0,0,0,1,0,3,1,8
u0fm0adl,1,0,1,1,1,1,1,0,0,1,1,8
1v3nqxwb,0,0,0,0,0,0,0,0,0,3,1,8
9pofl3q7,0,0,0,0,0,0,0,1,0,3,0,8
uabw3inx,0,0,0,0,0,0,0,2,0,2,1,8
h3fu78yg,0,0,0,0,0,0,0,3,0,1,1,8
lmp9ngf4,1,2,1,1,1,1,1,0,0,1,0,8
hq6lddx8,1,0,0,0,0,0,0,1,0,1,1,8
ytgj1t65,1,2,1,1,0,1,0,0,0,2,0,8
0j3nkqts,1,0,0,0,0,0,0,0,0,1,1,8
oiwrp35s,0,0,0,0,0,0,0,1,0,1,1,8
z0rxrnnq,1,2,1,1,1,1,1,0,0,3,0,8
j4rjykeb,0,1,0,0,0,0,0,1,0,3,0,8
uefnt3zt,0,0,0,0,0,0,0,2,0,1,0,8
g7uoijja,0,0,0,0,0,0,0,2,0,2,0,8
8a4otv31,0,0,0,0,0,0,0,0,0,1,1,8
037gym6i,0,0,0,0,0,0,0,1,0,2,1,8
3vpcaply,0,1,0,0,0,0,0,0,0,3,0,8
0nu0s221,0,0,0,0,0,0,0,2,0,2,0,8
s9ck61wv,0,0,0,0,0,0,0,2,0,0,1,8
q5n6k41z,0,1,0,0,0,0,0,1,0,3,0,8
4qopg1ub,0,2,0,0,0,0,0,2,0,3,0,8
2ygzmnz9,0,0,0,0,0,0,0,2,0,2,0,8
0h6a0xq8,0,0,0,0,0,0,0,0,0,1,1,8
mdt16lqz,1,0,1,1,1,1,1,0,0,2,1,8
5cs0wmvl,0,0,0,0,0,0,0,1,0,2,1,8
z2rsp6um,0,0,0,0,0,0,0,0,0,2,1,8
ody1m92z,0,0,0,0,0,0,0,2,0,1,0,8
sqajrww1,0,0,0,0,0,0,0,0,0,3,0,8
wc6s9dsl,1,0,1,1,1,1,1,0,0,2,0,8
d5t88opp,0,0,0,0,0,0,0,0,0,0,1,8
x6cv314a,0,1,0,0,0,0,0,0,0,3,0,8
9jhn3kb4,0,0,0,0,0,0,0,2,0,3,0,8
z4v1vnsp,1,0,0,0,0,0,0,1,0,1,1,8
p1dzzr2s,1,1,2,1,1,1,1,0,0,1,0,8
dxl7j2a8,0,1,0,0,0,0,0,2,0,3,0,8
8cyh64c7,0,0,0,0,0,0,0,1,0,2,0,8
8yww2xfk,0,1,0,0,0,0,0,3,0,2,0,8
kesgwead,0,2,0,0,0,0,0,3,0,3,0,8
rv0au94i,1,2,1,1,0,1,1,0,0,1,0,8
4qo41x6y,0,1,0,0,0,0,0,2,0,2,0,8
4uuf90e3,0,0,0,0,0,0,0,1,0,2,0,8
gxr64i8r,0,0,0,0,0,0,0,3,0,1,0,8
dot3hb5e,0,0,0,0,0,0,0,0,0,1,1,8
0x4d1g7c,0,1,0,0,0,0,0,1,0,2,0,8
0005b37f,0,0,0,0,0,0,0,1,0,1,0,8
mzj836b0,0,0,0,0,0,0,0,1,0,1,0,8
3mrhtpe3,0,1,0,0,0,0,0,2,0,3,0,8
zzpnlqei,1,1,1,1,0,1,1,0,0,1,0,8
my8o7lk6,0,2,0,0,0,0,0,0,0,3,0,8
xluifzfl,0,1,0,0,0,0,0,1,0,2,0,8
qrj0woux,0,0,0,0,0,0,0,2,0,1,0,8
b0je0mwr,0,0,0,0,0,0,0,3,0,1,0,8
y0q2jnsm,0,2,0,0,0,0,0,1,1,2,0,8
9t4dpmrw,0,1,0,0,0,0,0,0,0,2,0,8
1qzlh5mu,0,1,0,0,0,0,0,2,0,2,0,8
fkw475f4,1,2,1,1,1,1,1,0,0,2,0,8
zuqpu1wo,0,0,0,0,0,0,0,1,1,1,0,8
6xnpwopr,0,0,0,0,0,0,0,1,0,1,0,8
o6m81rh2,0,0,0,0,0,0,0,1,0,1,0,8
dnwj15ee,0,1,0,0,0,0,0,3,0,1,0,8
cn2055xk,0,0,0,0,0,0,0,0,0,1,1,8
zyy7lwna,0,0,0,0,0,0,0,2,0,1,0,8
jyf560kk,0,1,0,0,0,0,0,3,0,1,0,8
96b2y1fq,0,0,0,0,0,0,0,1,0,2,0,8
wak4ycex,0,0,0,0,0,0,0,0,0,2,0,8
hk4udpqv,0,0,0,0,0,0,0,0,0,1,1,8
0tv4w4i5,1,2,1,1,0,1,1,0,0,0,0,8
9i73mzxn,0,1,0,0,0,0,0,2,0,2,0,8
m0rj3925,0,0,0,0,0,0,0,0,0,1,0,8
otvnb5te,0,0,0,0,0,0,0,0,0,2,0,8
6gir6eim,0,0,0,0,0,0,0,2,0,2,0,8
ot3r1xw1,0,0,0,0,0,0,0,2,0,0,0,8
fpeptlxo,0,0,0,0,0,0,0,3,0,1,0,8
ktiz1h1g,0,2,0,0,0,0,0,2,0,3,0,8
tzn75yhk,0,0,0,0,0,0,0,2,0,1,0,8
t9m6tgki,0,0,0,0,0,0,0,0,0,1,0,8
bptmjh3d,1,1,1,1,0,1,1,0,0,2,0,8
c1h7bw1a,0,1,0,0,0,0,0,0,0,2,0,8
p7c86bd0,0,0,0,0,0,0,0,1,0,1,0,8
kgm6ppuo,1,1,1,1,1,1,1,0,0,3,0,8
awof1evv,0,0,0,0,0,0,0,1,0,1,0,8
51cbn7o1,0,1,0,0,0,0,0,1,0,1,0,8
nq2n4d1a,0,1,0,0,0,0,0,1,0,1,0,8
5s59rl9r,1,2,2,1,0,1,1,0,0,2,0,8
jbz1y5sl,1,1,1,1,0,1,1,0,0,1,0,8
i6lqx8ts,0,0,0,0,0,0,0,1,0,1,0,8
79qn2mgn,0,0,0,0,0,0,0,0,0,1,1,8
6ac48e1h,0,0,0,0,0,0,0,0,0,1,0,8
itjzqni7,0,1,0,0,0,0,0,2,0,2,0,8
n580gnmu,1,1,1,1,0,1,1,0,0,1,0,8
dz4i0852,0,1,0,0,0,0,0,1,0,1,0,8
kibuds7n,0,0,0,0,0,0,0,1,0,1,0,8
92ybpwat,0,2,0,0,0,0,0,1,0,2,0,8
l3hb9yeg,0,2,0,0,0,0,0,0,0,3,0,8
xcoc0hf4,0,1,0,0,0,0,0,3,0,1,0,8
26ovv9nz,1,2,2,1,0,1,1,0,0,2,0,8
lcruc2lq,1,2,1,1,1,1,1,0,0,1,0,8
